doc_id,source_pdf_path,source_filename,route,year,extract_status,structured_status,embedding_status,metrics_status,extract_method,page_count,error_message,last_stage_run,artifact_version,updated_at
jae_legacy_1968_2392e32790,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1968/10.5032_jaatea.1968.02019.pdf,10.5032_jaatea.1968.02019.pdf,Route_B_Legacy,1968,pending,pending,pending,pending,,,,,1.0,2026-03-21T12:01:53.525982+00:00
jae_legacy_1968_826245b597,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1968/10.5032_jaatea.1968.01003.pdf,10.5032_jaatea.1968.01003.pdf,Route_B_Legacy,1968,pending,pending,pending,pending,,,,,1.0,2026-03-21T12:01:53.525994+00:00
jae_legacy_1968_4b11884a1c,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1968/10.5032_jaatea.1968.01018.pdf,10.5032_jaatea.1968.01018.pdf,Route_B_Legacy,1968,pending,pending,pending,pending,,,,,1.0,2026-03-21T12:01:53.526007+00:00
jae_legacy_1968_febca112a8,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1968/10.5032_jaatea.1968.01021.pdf,10.5032_jaatea.1968.01021.pdf,Route_B_Legacy,1968,pending,pending,pending,pending,,,,,1.0,2026-03-21T12:01:53.526017+00:00
jae_legacy_1968_e8da989477,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1968/10.5032_jaatea.1968.02007.pdf,10.5032_jaatea.1968.02007.pdf,Route_B_Legacy,1968,pending,pending,pending,pending,,,,,1.0,2026-03-21T12:01:53.526026+00:00
jae_legacy_1969_f89625f096,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1969/10.5032_jaatea.1969.01003.pdf,10.5032_jaatea.1969.01003.pdf,Route_B_Legacy,1969,pending,pending,pending,pending,,,,,1.0,2026-03-21T12:01:53.526037+00:00
jae_legacy_1969_e143ddbf9f,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1969/10.5032_jaatea.1969.01002.pdf,10.5032_jaatea.1969.01002.pdf,Route_B_Legacy,1969,pending,pending,pending,pending,,,,,1.0,2026-03-21T12:01:53.526046+00:00
jae_legacy_1969_6ec10ba428,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1969/10.5032_jaatea.1969.02011.pdf,10.5032_jaatea.1969.02011.pdf,Route_B_Legacy,1969,pending,pending,pending,pending,,,,,1.0,2026-03-21T12:01:53.526056+00:00
jae_legacy_1969_65e7ad01d6,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1969/10.5032_jaatea.1969.01032.pdf,10.5032_jaatea.1969.01032.pdf,Route_B_Legacy,1969,pending,pending,pending,pending,,,,,1.0,2026-03-21T12:01:53.526066+00:00
jae_legacy_1969_0e46922655,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1969/10.5032_jaatea.1969.01031.pdf,10.5032_jaatea.1969.01031.pdf,Route_B_Legacy,1969,pending,pending,pending,pending,,,,,1.0,2026-03-21T12:01:53.526076+00:00
jae_legacy_1969_da444ed010,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1969/10.5032_jaatea.1969.02017.pdf,10.5032_jaatea.1969.02017.pdf,Route_B_Legacy,1969,pending,pending,pending,pending,,,,,1.0,2026-03-21T12:01:53.526088+00:00
jae_legacy_1969_0fe9c33107,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1969/10.5032_jaatea.1969.02028.pdf,10.5032_jaatea.1969.02028.pdf,Route_B_Legacy,1969,pending,pending,pending,pending,,,,,1.0,2026-03-21T12:01:53.526098+00:00
jae_legacy_1969_98ab09e09f,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1969/10.5032_jaatea.1969.01009.pdf,10.5032_jaatea.1969.01009.pdf,Route_B_Legacy,1969,pending,pending,pending,pending,,,,,1.0,2026-03-21T12:01:53.526107+00:00
jae_legacy_1969_4861bdda1d,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1969/10.5032_jaatea.1969.01016.pdf,10.5032_jaatea.1969.01016.pdf,Route_B_Legacy,1969,pending,pending,pending,pending,,,,,1.0,2026-03-21T12:01:53.526116+00:00
jae_legacy_1969_110d637bab,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1969/10.5032_jaatea.1969.02021.pdf,10.5032_jaatea.1969.02021.pdf,Route_B_Legacy,1969,pending,pending,pending,pending,,,,,1.0,2026-03-21T12:01:53.526126+00:00
jae_legacy_1969_b976637572,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1969/10.5032_jaatea.1969.01020.pdf,10.5032_jaatea.1969.01020.pdf,Route_B_Legacy,1969,pending,pending,pending,pending,,,,,1.0,2026-03-21T12:01:53.526135+00:00
jae_legacy_1969_bfad501d23,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1969/10.5032_jaatea.1969.01001.pdf,10.5032_jaatea.1969.01001.pdf,Route_B_Legacy,1969,pending,pending,pending,pending,,,,,1.0,2026-03-21T12:01:53.526145+00:00
jae_legacy_1969_72bd355b09,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1969/10.5032_jaatea.1969.01027.pdf,10.5032_jaatea.1969.01027.pdf,Route_B_Legacy,1969,pending,pending,pending,pending,,,,,1.0,2026-03-21T12:01:53.526156+00:00
jae_legacy_1969_cbad1ad355,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1969/10.5032_jaatea.1969.02039.pdf,10.5032_jaatea.1969.02039.pdf,Route_B_Legacy,1969,pending,pending,pending,pending,,,,,1.0,2026-03-21T12:01:53.526166+00:00
jae_legacy_1969_d5b6090c9b,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1969/10.5032_jaatea.1969.02026.pdf,10.5032_jaatea.1969.02026.pdf,Route_B_Legacy,1969,pending,pending,pending,pending,,,,,1.0,2026-03-21T12:01:53.526175+00:00
jae_legacy_1969_8e5dae8ac9,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1969/10.5032_jaatea.1969.01022.pdf,10.5032_jaatea.1969.01022.pdf,Route_B_Legacy,1969,pending,pending,pending,pending,,,,,1.0,2026-03-21T12:01:53.526185+00:00
jae_legacy_1969_64e98319c6,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1969/10.5032_jaatea.1969.02001.pdf,10.5032_jaatea.1969.02001.pdf,Route_B_Legacy,1969,pending,pending,pending,pending,,,,,1.0,2026-03-21T12:01:53.526195+00:00
jae_legacy_1969_25265e7968,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1969/10.5032_jaatea.1969.02032.pdf,10.5032_jaatea.1969.02032.pdf,Route_B_Legacy,1969,pending,pending,pending,pending,,,,,1.0,2026-03-21T12:01:53.526205+00:00
jae_legacy_1969_87b49c588b,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1969/10.5032_jaatea.1969.01008.pdf,10.5032_jaatea.1969.01008.pdf,Route_B_Legacy,1969,pending,pending,pending,pending,,,,,1.0,2026-03-21T12:01:53.526214+00:00
jae_227b009d78a6,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1960/10.5032_jaatea.1960.01001.pdf,10.5032_jaatea.1960.01001.pdf,Route_B_Legacy,1960,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:49:10.749587+00:00
jae_40556c56b858,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1960/10.5032_jaatea.1960.02001.pdf,10.5032_jaatea.1960.02001.pdf,Route_B_Legacy,1960,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:49:13.028412+00:00
jae_b5d675e51093,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1960/10.5032_jaatea.1960.02002.pdf,10.5032_jaatea.1960.02002.pdf,Route_B_Legacy,1960,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:49:22.338085+00:00
jae_903965425957,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1960/10.5032_jaatea.1960.02006.pdf,10.5032_jaatea.1960.02006.pdf,Route_B_Legacy,1960,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:49:25.718923+00:00
jae_98548d098a94,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1960/10.5032_jaatea.1960.02007.pdf,10.5032_jaatea.1960.02007.pdf,Route_B_Legacy,1960,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:49:39.614968+00:00
jae_73bd8c650253,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1960/10.5032_jaatea.1960.02012.pdf,10.5032_jaatea.1960.02012.pdf,Route_B_Legacy,1960,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:49:54.876347+00:00
jae_78ab7374af50,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1960/10.5032_jaatea.1960.02018.pdf,10.5032_jaatea.1960.02018.pdf,Route_B_Legacy,1960,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:50:00.562004+00:00
jae_2c9050571856,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1960/10.5032_jaatea.1960.02019.pdf,10.5032_jaatea.1960.02019.pdf,Route_B_Legacy,1960,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:50:06.445469+00:00
jae_2d2707e24c2e,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1960/10.5032_jaatea.1960.02021.pdf,10.5032_jaatea.1960.02021.pdf,Route_B_Legacy,1960,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:50:10.348712+00:00
jae_2ea12113801b,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1960/10.5032_jaatea.1960.02022.pdf,10.5032_jaatea.1960.02022.pdf,Route_B_Legacy,1960,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:50:16.858032+00:00
jae_0e0cf7b741f5,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1960/10.5032_jaatea.1960.02026.pdf,10.5032_jaatea.1960.02026.pdf,Route_B_Legacy,1960,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:50:20.586561+00:00
jae_b518f2892ecf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1960/10.5032_jaatea.1960.02027.pdf,10.5032_jaatea.1960.02027.pdf,Route_B_Legacy,1960,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:50:22.857348+00:00
jae_ce61c5b9a92d,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1960/10.5032_jaatea.1960.02028.pdf,10.5032_jaatea.1960.02028.pdf,Route_B_Legacy,1960,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:50:26.304884+00:00
jae_483bd31a7f52,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1960/10.5032_jaatea.1960.02029.pdf,10.5032_jaatea.1960.02029.pdf,Route_B_Legacy,1960,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:50:28.679985+00:00
jae_0b77b4cb869f,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1960/10.5032_jaatea.1960.02030.pdf,10.5032_jaatea.1960.02030.pdf,Route_B_Legacy,1960,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:50:30.486076+00:00
jae_6d552e953f05,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1961/10.5032_jaatea.1961.01001.pdf,10.5032_jaatea.1961.01001.pdf,Route_B_Legacy,1961,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:50:32.951115+00:00
jae_479a970f5f6b,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1961/10.5032_jaatea.1961.01002.pdf,10.5032_jaatea.1961.01002.pdf,Route_B_Legacy,1961,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:50:55.100460+00:00
jae_39d9ab6e7a7f,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1961/10.5032_jaatea.1961.01010.pdf,10.5032_jaatea.1961.01010.pdf,Route_B_Legacy,1961,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:51:02.523222+00:00
jae_a6d34a5a8189,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1961/10.5032_jaatea.1961.01013.pdf,10.5032_jaatea.1961.01013.pdf,Route_B_Legacy,1961,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:51:08.740755+00:00
jae_9fea6dad1331,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1961/10.5032_jaatea.1961.01015.pdf,10.5032_jaatea.1961.01015.pdf,Route_B_Legacy,1961,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:51:19.133894+00:00
jae_6282d81f0a5d,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1961/10.5032_jaatea.1961.01019.pdf,10.5032_jaatea.1961.01019.pdf,Route_B_Legacy,1961,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:51:23.604528+00:00
jae_11c081af29ea,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1961/10.5032_jaatea.1961.01021.pdf,10.5032_jaatea.1961.01021.pdf,Route_B_Legacy,1961,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:51:27.438189+00:00
jae_ad77edc2dd29,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1961/10.5032_jaatea.1961.01022.pdf,10.5032_jaatea.1961.01022.pdf,Route_B_Legacy,1961,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:51:30.096048+00:00
jae_6f12ce0f8f26,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1961/10.5032_jaatea.1961.01023.pdf,10.5032_jaatea.1961.01023.pdf,Route_B_Legacy,1961,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:51:33.979286+00:00
jae_d55cde62e9d2,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1961/10.5032_jaatea.1961.01024.pdf,10.5032_jaatea.1961.01024.pdf,Route_B_Legacy,1961,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:51:36.692635+00:00
jae_8f81258479ac,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1961/10.5032_jaatea.1961.01025.pdf,10.5032_jaatea.1961.01025.pdf,Route_B_Legacy,1961,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:51:39.016610+00:00
jae_8f09416bba9c,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1961/10.5032_jaatea.1961.01026.pdf,10.5032_jaatea.1961.01026.pdf,Route_B_Legacy,1961,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:51:43.877748+00:00
jae_8fa00b8ad37c,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1961/10.5032_jaatea.1961.01028.pdf,10.5032_jaatea.1961.01028.pdf,Route_B_Legacy,1961,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:51:48.540010+00:00
jae_5391e82db956,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1961/10.5032_jaatea.1961.02002.pdf,10.5032_jaatea.1961.02002.pdf,Route_B_Legacy,1961,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:51:51.269538+00:00
jae_0773c5d09c21,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1961/10.5032_jaatea.1961.02003.pdf,10.5032_jaatea.1961.02003.pdf,Route_B_Legacy,1961,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:51:59.027021+00:00
jae_5f40acf6da92,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1961/10.5032_jaatea.1961.02005.pdf,10.5032_jaatea.1961.02005.pdf,Route_B_Legacy,1961,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:52:05.980237+00:00
jae_756c96a5ea1d,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1961/10.5032_jaatea.1961.02007.pdf,10.5032_jaatea.1961.02007.pdf,Route_B_Legacy,1961,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:52:12.188157+00:00
jae_952a8e410552,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1961/10.5032_jaatea.1961.02009.pdf,10.5032_jaatea.1961.02009.pdf,Route_B_Legacy,1961,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:52:19.134579+00:00
jae_bf9647c47d10,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1961/10.5032_jaatea.1961.02012.pdf,10.5032_jaatea.1961.02012.pdf,Route_B_Legacy,1961,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:52:23.743106+00:00
jae_a5a55870842f,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1961/10.5032_jaatea.1961.02013.pdf,10.5032_jaatea.1961.02013.pdf,Route_B_Legacy,1961,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:52:27.390275+00:00
jae_e7fddaa4f4f8,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1962/10.5032_jaatea.1962.01001.pdf,10.5032_jaatea.1962.01001.pdf,Route_B_Legacy,1962,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:52:30.389096+00:00
jae_915ddd41d81b,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1962/10.5032_jaatea.1962.01002.pdf,10.5032_jaatea.1962.01002.pdf,Route_B_Legacy,1962,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:52:38.260439+00:00
jae_ee83957f970f,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1962/10.5032_jaatea.1962.01005.pdf,10.5032_jaatea.1962.01005.pdf,Route_B_Legacy,1962,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:52:42.060672+00:00
jae_6074a6222ad1,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1962/10.5032_jaatea.1962.01006.pdf,10.5032_jaatea.1962.01006.pdf,Route_B_Legacy,1962,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:52:46.751929+00:00
jae_2216d73529c9,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1962/10.5032_jaatea.1962.01008.pdf,10.5032_jaatea.1962.01008.pdf,Route_B_Legacy,1962,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:52:52.811989+00:00
jae_59dd9063b27d,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1962/10.5032_jaatea.1962.01010.pdf,10.5032_jaatea.1962.01010.pdf,Route_B_Legacy,1962,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:53:07.645453+00:00
jae_ed55b4016405,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1962/10.5032_jaatea.1962.01015.pdf,10.5032_jaatea.1962.01015.pdf,Route_B_Legacy,1962,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:53:12.324075+00:00
jae_d271128d288b,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1962/10.5032_jaatea.1962.01017.pdf,10.5032_jaatea.1962.01017.pdf,Route_B_Legacy,1962,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:53:15.767655+00:00
jae_f7dce451b077,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1962/10.5032_jaatea.1962.01018.pdf,10.5032_jaatea.1962.01018.pdf,Route_B_Legacy,1962,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:53:21.036206+00:00
jae_9300758396ab,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1962/10.5032_jaatea.1962.01021.pdf,10.5032_jaatea.1962.01021.pdf,Route_B_Legacy,1962,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:53:21.064403+00:00
jae_49fd1fc05f6a,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1962/10.5032_jaatea.1962.01024.pdf,10.5032_jaatea.1962.01024.pdf,Route_B_Legacy,1962,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:53:23.207899+00:00
jae_23684af1707b,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1962/10.5032_jaatea.1962.01026.pdf,10.5032_jaatea.1962.01026.pdf,Route_B_Legacy,1962,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:53:25.158274+00:00
jae_870e5651faa0,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1962/10.5032_jaatea.1962.01027.pdf,10.5032_jaatea.1962.01027.pdf,Route_B_Legacy,1962,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:53:26.558615+00:00
jae_aca2d0c87781,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1962/10.5032_jaatea.1962.01028.pdf,10.5032_jaatea.1962.01028.pdf,Route_B_Legacy,1962,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:53:28.045529+00:00
jae_105d6684e389,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1962/10.5032_jaatea.1962.02002.pdf,10.5032_jaatea.1962.02002.pdf,Route_B_Legacy,1962,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:53:38.552081+00:00
jae_6a7d06886b60,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1962/10.5032_jaatea.1962.02008.pdf,10.5032_jaatea.1962.02008.pdf,Route_B_Legacy,1962,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:53:44.304262+00:00
jae_2b44a687e57e,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1962/10.5032_jaatea.1962.02010.pdf,10.5032_jaatea.1962.02010.pdf,Route_B_Legacy,1962,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:53:48.147492+00:00
jae_c09a45aba15a,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1962/10.5032_jaatea.1962.02011.pdf,10.5032_jaatea.1962.02011.pdf,Route_B_Legacy,1962,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:53:58.799944+00:00
jae_b978157636d5,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1962/10.5032_jaatea.1962.02017.pdf,10.5032_jaatea.1962.02017.pdf,Route_B_Legacy,1962,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:54:01.811034+00:00
jae_dceeaca9f366,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1962/10.5032_jaatea.1962.02018.pdf,10.5032_jaatea.1962.02018.pdf,Route_B_Legacy,1962,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:54:07.598681+00:00
jae_232a88c0cf45,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1962/10.5032_jaatea.1962.02024.pdf,10.5032_jaatea.1962.02024.pdf,Route_B_Legacy,1962,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:54:10.810636+00:00
jae_6173b0048ba6,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1963/10.5032_jaatea.1963.01001.pdf,10.5032_jaatea.1963.01001.pdf,Route_B_Legacy,1963,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:54:13.329263+00:00
jae_6574f2420444,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1963/10.5032_jaatea.1963.01002.pdf,10.5032_jaatea.1963.01002.pdf,Route_B_Legacy,1963,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:54:27.432416+00:00
jae_e3949d9bdfce,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1963/10.5032_jaatea.1963.01008.pdf,10.5032_jaatea.1963.01008.pdf,Route_B_Legacy,1963,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:54:34.565525+00:00
jae_1c25a2f5787e,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1963/10.5032_jaatea.1963.01011.pdf,10.5032_jaatea.1963.01011.pdf,Route_B_Legacy,1963,pending,success,pending,pending,,,,structured_status,1.0,2026-03-22T11:54:43.628992+00:00
