route_name,analysis,left_epoch,right_epoch,break_index,pre_n,post_n,pre_slope,post_slope,sse_total,effect_size_mean_diff,p_value,ci_low,ci_high,phase6_track,result_family,effect_size,n,legacy_n,modern_n,tau,intercept,effect_metric,p_metric,ci_metric,year,window,n_docs,mean_combined_text_length,median_combined_text_length,mean_clean_text_length,section_not_found_rate,short_document_rate,mean_ttr,mean_non_ascii_rate,mean_digit_alpha_ratio,intro_not_found_rate,methods_not_found_rate,results_not_found_rate,doc_id,source_filename,source_pdf_path,source_json_path,route,extraction_method,segmentation_strategy,page_count,raw_text_length,clean_text_length,A_intro_length,A_methods_length,A_results_length,A_intro_section_not_found,A_methods_section_not_found,A_results_section_not_found,any_section_not_found,combined_text_length,short_document_flag,token_count,type_count,ttr,non_ascii_rate,digit_alpha_ratio
Route_A_Modern,primary_breakpoint,,,,,,,,,,,,,Track_B,pett_breakpoints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Route_A_Modern,sensitivity_best_break,2005-2009,2010-2014,1.0,2.0,4.0,-0.0010305047035215,-0.0008117185533046,2.1609907036423957e-06,-0.0250140894204378,0.0729635182408795,-0.0307941734790802,-0.0192340053617954,Track_B,pett_breakpoints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Route_B_Legacy,primary_breakpoint,1990-1994,1995-1999,6.0,7.0,1.0,,,,-0.0431376791426113,0.1249375312343828,-0.0514439993671008,-0.0341676715229239,Track_B,pett_breakpoints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Route_B_Legacy,sensitivity_best_break,1985-1989,1990-1994,5.0,6.0,2.0,0.0007984994990485,-0.0112368002533915,0.0005205086066143,-0.012871291488409,0.5887056471764118,-0.046866535457472,0.0211166193087895,Track_B,pett_breakpoints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Route_A_Modern,velocity_significance,,,,,,,,,,0.0624687656171914,0.0018031225481536,0.0037697479128837,Track_B,pett_secondary_tests,0.0027242223033681,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Route_B_Legacy,velocity_significance,,,,,,,,,,0.0184907546226886,0.0100047914311289,0.0385768531455791,Track_B,pett_secondary_tests,0.02037490571716,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Route_B_Legacy_vs_Route_A_Modern,era_comparison_dispersion,,,,,,,,,,0.0014992503748125,-0.0851347513652096,-0.0532687163834149,Track_B,pett_secondary_tests,-0.0695039477820197,,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Route_A_Modern,modern_monotonic_trend,,,,,,,,,,0.0027777777777777,-0.0021353088319301,-0.0007136911153793,Track_B,pett_secondary_tests,-0.0013667351007461,6.0,,,-1.0,2.8305802953243253,theil_sen_slope_per_year,kendall_tau_pvalue,theil_sen_95ci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Track_A,ocr_audit_year_summary,,,,,,,,,,1975.0,control_1975_1984,12.0,11179.583333333334,10530.5,12138.0,0.0,0.0,0.3376617217925692,0.0005788830529045,0.0165795255567974,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Track_A,ocr_audit_year_summary,,,,,,,,,,1976.0,control_1975_1984,13.0,11595.076923076924,9592.0,12536.384615384615,0.0,0.0,0.339161855565493,0.0001746796640034,0.0213783548829675,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Track_A,ocr_audit_year_summary,,,,,,,,,,1977.0,control_1975_1984,15.0,9994.066666666668,10066.0,10874.666666666666,0.0,0.0,0.3060581955386109,0.0003079045994833,0.0165508401793281,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Track_A,ocr_audit_year_summary,,,,,,,,,,1978.0,control_1975_1984,19.0,9419.368421052632,9238.0,10113.894736842103,0.0,0.0,0.3308020722307214,0.0006113927271743,0.0255153242884689,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Track_A,ocr_audit_year_summary,,,,,,,,,,1979.0,control_1975_1984,17.0,10701.176470588236,8210.0,11478.764705882351,0.0,0.0,0.3424686856322256,0.001370233859219,0.029150396422896,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Track_A,ocr_audit_year_summary,,,,,,,,,,1980.0,control_1975_1984,29.0,12169.241379310344,9888.0,13041.137931034482,0.0,0.0,0.3199800835633237,0.0008903373891265,0.0362518016236945,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Track_A,ocr_audit_year_summary,,,,,,,,,,1981.0,control_1975_1984,28.0,12212.642857142857,12114.0,13208.107142857143,0.0,0.0,0.3064378398586159,0.0054531773465512,0.048245910075465,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Track_A,ocr_audit_year_summary,,,,,,,,,,1982.0,control_1975_1984,22.0,14087.863636363636,12519.0,14880.863636363636,0.0,0.0,0.2768481719145148,0.0003970425973608,0.0383929187688416,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Track_A,ocr_audit_year_summary,,,,,,,,,,1983.0,control_1975_1984,23.0,13145.608695652174,11920.0,14200.652173913044,0.0,0.0,0.2885942140160594,0.0018899809202293,0.0402826556931069,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Track_A,ocr_audit_year_summary,,,,,,,,,,1984.0,control_1975_1984,32.0,14508.78125,12293.5,15419.625,0.0,0.0,0.2641937759196355,0.0012994531578748,0.0456307979963653,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Track_A,ocr_audit_year_summary,,,,,,,,,,1985.0,audit_1985_1994,36.0,12242.861111111111,11895.0,15970.972222222224,0.2222222222222222,0.0277777777777777,0.2835983380241073,0.0006724194220847,0.0521430414856989,0.0277777777777777,0.1666666666666666,0.0833333333333333,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Track_A,ocr_audit_year_summary,,,,,,,,,,1986.0,audit_1985_1994,35.0,9746.628571428571,10959.0,14704.457142857143,0.4,0.1428571428571428,0.3027582551674662,0.0005127986639997,0.0498623053080367,0.1428571428571428,0.2285714285714285,0.3428571428571428,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Track_A,ocr_audit_year_summary,,,,,,,,,,1987.0,audit_1985_1994,34.0,11406.529411764706,11730.5,16459.058823529413,0.2941176470588235,0.088235294117647,0.319805900317711,0.0016116635882609,0.0489049103311322,0.088235294117647,0.2058823529411764,0.2352941176470588,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Track_A,ocr_audit_year_summary,,,,,,,,,,1988.0,audit_1985_1994,30.0,13204.2,14498.0,17857.733333333334,0.2,0.1333333333333333,0.286417663555282,0.0005861482886493,0.052098348781337,0.1333333333333333,0.2,0.1333333333333333,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Track_A,ocr_audit_year_summary,,,,,,,,,,1989.0,audit_1985_1994,34.0,12974.676470588236,12981.0,17951.382352941175,0.3235294117647059,0.0588235294117647,0.2844868283018604,0.0008434291665578,0.0639192058699291,0.0588235294117647,0.2058823529411764,0.2058823529411764,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Track_A,ocr_audit_year_summary,,,,,,,,,,1990.0,audit_1985_1994,47.0,11575.1914893617,11850.0,16750.31914893617,0.1914893617021276,0.0638297872340425,0.2728859634582925,0.0010587445447397,0.0657005621120687,0.0638297872340425,0.1276595744680851,0.1276595744680851,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Track_A,ocr_audit_year_summary,,,,,,,,,,1991.0,audit_1985_1994,35.0,11331.628571428571,12080.0,17534.22857142857,0.3142857142857143,0.1142857142857142,0.3006398079906796,0.0012007743567511,0.0501638222616491,0.1142857142857142,0.2,0.2285714285714285,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Track_A,ocr_audit_year_summary,,,,,,,,,,1992.0,audit_1985_1994,31.0,14169.032258064515,12997.0,19390.548387096773,0.1612903225806451,0.032258064516129,0.2589426063610241,0.0009355985657674,0.0533213448278514,0.032258064516129,0.0967741935483871,0.1290322580645161,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Track_A,ocr_audit_year_summary,,,,,,,,,,1993.0,audit_1985_1994,44.0,12914.727272727272,13402.0,18368.31818181818,0.25,0.0909090909090909,0.2855232786306428,0.0013376380303545,0.049309189533267,0.0909090909090909,0.1363636363636363,0.2045454545454545,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Track_A,ocr_audit_year_summary,,,,,,,,,,1994.0,audit_1985_1994,47.0,10966.510638297872,10302.0,18085.82978723404,0.0638297872340425,0.0212765957446808,0.2843512646341887,0.0006602230787465,0.0452701592417107,0.0212765957446808,0.0212765957446808,0.0638297872340425,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,Track_A,ocr_audit_doc_level_1985_1994,,,,,,,,,,1985.0,audit_1985_1994,,,,,,,,,,,,,jae_ef781f05608c,10.5032_jaatea.1985.01003.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1985/10.5032_jaatea.1985.01003.pdf,data/structured/Route_B_Legacy/1985/10.5032_jaatea.1985.01003.json,Route_B_Legacy,ocr,era_3,12.0,32126.0,30127.0,28846.0,17.0,823.0,0.0,1.0,0.0,1.0,29670.0,0.0,4570.0,1079.0,0.2361050328227571,0.0007414897202561,0.0056247656347652
,,,,,,,,,,,,,,Track_A,ocr_audit_doc_level_1985_1994,,,,,,,,,,1985.0,audit_1985_1994,,,,,,,,,,,,,jae_ebfcfd4d8e13,10.5032_jaatea.1985.01015.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1985/10.5032_jaatea.1985.01015.pdf,data/structured/Route_B_Legacy/1985/10.5032_jaatea.1985.01015.json,Route_B_Legacy,ocr,era_3,8.0,16269.0,15154.0,5953.0,6048.0,2648.0,0.0,0.0,0.0,0.0,14651.0,0.0,2045.0,642.0,0.3139364303178484,0.0002730189065592,0.0417028670721112
,,,,,,,,,,,,,,Track_A,ocr_audit_doc_level_1985_1994,,,,,,,,,,1985.0,audit_1985_1994,,,,,,,,,,,,,jae_f3db544258c6,10.5032_jaatea.1985.01023.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1985/10.5032_jaatea.1985.01023.pdf,data/structured/Route_B_Legacy/1985/10.5032_jaatea.1985.01023.json,Route_B_Legacy,ocr,era_3,7.0,13356.0,12429.0,204.0,2375.0,6931.0,0.0,0.0,0.0,0.0,9512.0,0.0,1300.0,413.0,0.3176923076923077,0.0005256518082422,0.0628738350257337
,,,,,,,,,,,,,,Track_A,ocr_audit_doc_level_1985_1994,,,,,,,,,,1985.0,audit_1985_1994,,,,,,,,,,,,,jae_64b4233592e1,10.5032_jaatea.1985.01030.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1985/10.5032_jaatea.1985.01030.pdf,data/structured/Route_B_Legacy/1985/10.5032_jaatea.1985.01030.json,Route_B_Legacy,ocr,era_3,9.0,16241.0,15161.0,4353.0,341.0,6582.0,0.0,0.0,0.0,0.0,11278.0,0.0,1413.0,408.0,0.2887473460721868,0.0011526866465685,0.1039931406173444
,,,,,,,,,,,,,,Track_A,ocr_audit_doc_level_1985_1994,,,,,,,,,,1985.0,audit_1985_1994,,,,,,,,,,,,,jae_9d9d745e83fe,10.5032_jaatea.1985.01039.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1985/10.5032_jaatea.1985.01039.pdf,data/structured/Route_B_Legacy/1985/10.5032_jaatea.1985.01039.json,Route_B_Legacy,ocr,era_3,9.0,18334.0,14851.0,1079.0,6528.0,2544.0,0.0,0.0,0.0,0.0,10153.0,0.0,1410.0,427.0,0.3028368794326241,9.849305623953512e-05,0.0225591267434808
,,,,,,,,,,,,,,Track_A,ocr_audit_doc_level_1985_1994,,,,,,,,,,1985.0,audit_1985_1994,,,,,,,,,,,,,jae_690684cbab13,10.5032_jaatea.1985.01048.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1985/10.5032_jaatea.1985.01048.pdf,data/structured/Route_B_Legacy/1985/10.5032_jaatea.1985.01048.json,Route_B_Legacy,ocr,era_3,9.0,16325.0,15914.0,1474.0,1066.0,10522.0,0.0,0.0,0.0,0.0,13064.0,0.0,1755.0,433.0,0.2467236467236467,0.0001530924678505,0.0634106300020521
,,,,,,,,,,,,,,Track_A,ocr_audit_doc_level_1985_1994,,,,,,,,,,1985.0,audit_1985_1994,,,,,,,,,,,,,jae_0c04bc3ef34b,10.5032_jaatea.1985.01057.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1985/10.5032_jaatea.1985.01057.pdf,data/structured/Route_B_Legacy/1985/10.5032_jaatea.1985.01057.json,Route_B_Legacy,ocr,era_3,7.0,17777.0,17112.0,1003.0,2865.0,11493.0,0.0,0.0,0.0,0.0,15363.0,0.0,2345.0,679.0,0.2895522388059701,0.0001301829069843,0.0149505666747046
,,,,,,,,,,,,,,Track_A,ocr_audit_doc_level_1985_1994,,,,,,,,,,1985.0,audit_1985_1994,,,,,,,,,,,,,jae_91e00d88f5ef,10.5032_jaatea.1985.02002.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1985/10.5032_jaatea.1985.02002.pdf,data/structured/Route_B_Legacy/1985/10.5032_jaatea.1985.02002.json,Route_B_Legacy,ocr,era_3,7.0,16237.0,13868.0,709.0,4684.0,2923.0,0.0,0.0,0.0,0.0,8318.0,0.0,1238.0,363.0,0.2932148626817447,0.0002404424140418,0.0415960560776459
,,,,,,,,,,,,,,Track_A,ocr_audit_doc_level_1985_1994,,,,,,,,,,1985.0,audit_1985_1994,,,,,,,,,,,,,jae_08c3a84bacd5,10.5032_jaatea.1985.02009.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1985/10.5032_jaatea.1985.02009.pdf,data/structured/Route_B_Legacy/1985/10.5032_jaatea.1985.02009.json,Route_B_Legacy,ocr,era_3,7.0,14847.0,12914.0,4362.0,2160.0,6046.0,0.0,0.0,0.0,0.0,12570.0,0.0,1717.0,419.0,0.2440302853814793,0.0008750994431185,0.0422960725075528
,,,,,,,,,,,,,,Track_A,ocr_audit_doc_level_1985_1994,,,,,,,,,,1985.0,audit_1985_1994,,,,,,,,,,,,,jae_ea0189dda65d,10.5032_jaatea.1985.02016.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1985/10.5032_jaatea.1985.02016.pdf,data/structured/Route_B_Legacy/1985/10.5032_jaatea.1985.02016.json,Route_B_Legacy,ocr,era_3,8.0,19156.0,18319.0,936.0,1767.0,12951.0,0.0,0.0,0.0,0.0,15656.0,0.0,2011.0,548.0,0.2725012431626056,0.0005109862033725,0.0509454215176286
,,,,,,,,,,,,,,Track_A,ocr_audit_doc_level_1985_1994,,,,,,,,,,1985.0,audit_1985_1994,,,,,,,,,,,,,jae_7b4d09d55cce,10.5032_jaatea.1985.02024.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1985/10.5032_jaatea.1985.02024.pdf,data/structured/Route_B_Legacy/1985/10.5032_jaatea.1985.02024.json,Route_B_Legacy,ocr,era_3,7.0,13574.0,12836.0,1029.0,2241.0,5290.0,0.0,0.0,0.0,0.0,8562.0,0.0,1143.0,444.0,0.3884514435695538,0.0018687222611539,0.0527912621359223
,,,,,,,,,,,,,,Track_A,ocr_audit_doc_level_1985_1994,,,,,,,,,,1985.0,audit_1985_1994,,,,,,,,,,,,,jae_7ad3ee332da7,10.5032_jaatea.1985.02031.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1985/10.5032_jaatea.1985.02031.pdf,data/structured/Route_B_Legacy/1985/10.5032_jaatea.1985.02031.json,Route_B_Legacy,ocr,era_3,9.0,16425.0,13943.0,720.0,1924.0,6258.0,0.0,0.0,0.0,0.0,8904.0,0.0,1137.0,355.0,0.3122251539138083,0.0031446540880503,0.0764488286066584
,,,,,,,,,,,,,,Track_A,ocr_audit_doc_level_1985_1994,,,,,,,,,,1985.0,audit_1985_1994,,,,,,,,,,,,,jae_d21a2d3354ca,10.5032_jaatea.1985.02040.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1985/10.5032_jaatea.1985.02040.pdf,data/structured/Route_B_Legacy/1985/10.5032_jaatea.1985.02040.json,Route_B_Legacy,ocr,era_3,7.0,12549.0,11720.0,817.0,4706.0,3590.0,0.0,0.0,0.0,0.0,9115.0,0.0,1389.0,373.0,0.2685385169186465,0.0003291278113,0.0470353477765108
,,,,,,,,,,,,,,Track_A,ocr_audit_doc_level_1985_1994,,,,,,,,,,1985.0,audit_1985_1994,,,,,,,,,,,,,jae_208a9076e54d,10.5032_jaatea.1985.02047.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1985/10.5032_jaatea.1985.02047.pdf,data/structured/Route_B_Legacy/1985/10.5032_jaatea.1985.02047.json,Route_B_Legacy,ocr,era_3,9.0,17725.0,16112.0,3901.0,4422.0,3793.0,0.0,0.0,0.0,0.0,12118.0,0.0,1648.0,513.0,0.3112864077669903,0.0006601749463607,0.0609303341340904
,,,,,,,,,,,,,,Track_A,ocr_audit_doc_level_1985_1994,,,,,,,,,,1985.0,audit_1985_1994,,,,,,,,,,,,,jae_913bb6b268a9,10.5032_jaatea.1985.02056.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1985/10.5032_jaatea.1985.02056.pdf,data/structured/Route_B_Legacy/1985/10.5032_jaatea.1985.02056.json,Route_B_Legacy,ocr,era_3,9.0,19311.0,17135.0,891.0,2962.0,6944.0,0.0,0.0,0.0,0.0,10799.0,0.0,1537.0,429.0,0.2791151594014313,0.0004630058338735,0.0332151300236406
,,,,,,,,,,,,,,Track_A,ocr_audit_doc_level_1985_1994,,,,,,,,,,1985.0,audit_1985_1994,,,,,,,,,,,,,jae_9a0e4b617316,10.5032_jaatea.1985.02065.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1985/10.5032_jaatea.1985.02065.pdf,data/structured/Route_B_Legacy/1985/10.5032_jaatea.1985.02065.json,Route_B_Legacy,ocr,era_3,8.0,14126.0,13099.0,873.0,1359.0,4659.0,0.0,0.0,0.0,0.0,6893.0,0.0,990.0,272.0,0.2747474747474747,0.0007253735673872,0.0859801739834108
,,,,,,,,,,,,,,Track_A,ocr_audit_doc_level_1985_1994,,,,,,,,,,1985.0,audit_1985_1994,,,,,,,,,,,,,jae_77bf77236511,10.5032_jaatea.1985.03002.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1985/10.5032_jaatea.1985.03002.pdf,data/structured/Route_B_Legacy/1985/10.5032_jaatea.1985.03002.json,Route_B_Legacy,ocr,era_3,10.0,18450.0,17583.0,1226.0,1745.0,10044.0,0.0,0.0,0.0,0.0,13017.0,0.0,1810.0,533.0,0.2944751381215469,7.682261657832066e-05,0.028620988725065
,,,,,,,,,,,,,,Track_A,ocr_audit_doc_level_1985_1994,,,,,,,,,,1985.0,audit_1985_1994,,,,,,,,,,,,,jae_799915ca3ae0,10.5032_jaatea.1985.03012.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1985/10.5032_jaatea.1985.03012.pdf,data/structured/Route_B_Legacy/1985/10.5032_jaatea.1985.03012.json,Route_B_Legacy,ocr,era_3,7.0,14203.0,12845.0,2886.0,2430.0,5243.0,0.0,0.0,0.0,0.0,10561.0,0.0,1460.0,393.0,0.2691780821917808,0.00028406400909,0.0540639492311447
,,,,,,,,,,,,,,Track_A,ocr_audit_doc_level_1985_1994,,,,,,,,,,1985.0,audit_1985_1994,,,,,,,,,,,,,jae_0cbb08f94949,10.5032_jaatea.1985.03019.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1985/10.5032_jaatea.1985.03019.pdf,data/structured/Route_B_Legacy/1985/10.5032_jaatea.1985.03019.json,Route_B_Legacy,ocr,era_3,9.0,17628.0,16452.0,752.0,1283.0,9635.0,0.0,0.0,0.0,0.0,11672.0,0.0,1473.0,329.0,0.2233536999321113,0.002056202878684,0.14878452335497
,,,,,,,,,,,,,,Track_A,ocr_audit_doc_level_1985_1994,,,,,,,,,,1985.0,audit_1985_1994,,,,,,,,,,,,,jae_bee0d3e1c1f9,10.5032_jaatea.1985.03028.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1985/10.5032_jaatea.1985.03028.pdf,data/structured/Route_B_Legacy/1985/10.5032_jaatea.1985.03028.json,Route_B_Legacy,ocr,era_3,9.0,17555.0,15751.0,1815.0,2934.0,8768.0,0.0,0.0,0.0,0.0,13519.0,0.0,1740.0,537.0,0.3086206896551724,0.0005177897773503,0.1202903191375813
,,,,,,,,,,,,,,Track_A,ocr_audit_doc_level_1985_1994,,,,,,,,,,1985.0,audit_1985_1994,,,,,,,,,,,,,jae_27751131c957,10.5032_jaatea.1985.03037.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1985/10.5032_jaatea.1985.03037.pdf,data/structured/Route_B_Legacy/1985/10.5032_jaatea.1985.03037.json,Route_B_Legacy,ocr,era_3,11.0,22802.0,22239.0,723.0,4935.0,13229.0,0.0,0.0,0.0,0.0,18889.0,0.0,2527.0,506.0,0.2002374356944994,0.0008999947059134,0.0443920511956887
,,,,,,,,,,,,,,Track_A,ocr_audit_doc_level_1985_1994,,,,,,,,,,1985.0,audit_1985_1994,,,,,,,,,,,,,jae_8e12e4245f6a,10.5032_jaatea.1985.03048.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1985/10.5032_jaatea.1985.03048.pdf,data/structured/Route_B_Legacy/1985/10.5032_jaatea.1985.03048.json,Route_B_Legacy,ocr,era_3,9.0,18244.0,16629.0,1564.0,3677.0,11031.0,0.0,0.0,0.0,0.0,16274.0,0.0,2299.0,632.0,0.2749021313614615,0.0004915816640039,0.0405103668261563
,,,,,,,,,,,,,,Track_A,ocr_audit_doc_level_1985_1994,,,,,,,,,,1985.0,audit_1985_1994,,,,,,,,,,,,,jae_9b5f4060c9c9,10.5032_jaatea.1985.03057.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1985/10.5032_jaatea.1985.03057.pdf,data/structured/Route_B_Legacy/1985/10.5032_jaatea.1985.03057.json,Route_B_Legacy,ocr,era_3,5.0,12864.0,11904.0,11029.0,17.0,620.0,0.0,1.0,0.0,1.0,11650.0,0.0,1747.0,558.0,0.3194046937607326,8.583690987124464e-05,0.0092233518499109
,,,,,,,,,,,,,,Track_A,ocr_audit_doc_level_1985_1994,,,,,,,,,,1985.0,audit_1985_1994,,,,,,,,,,,,,jae_e402d735560b,10.5032_jaatea.1985.03062.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1985/10.5032_jaatea.1985.03062.pdf,data/structured/Route_B_Legacy/1985/10.5032_jaatea.1985.03062.json,Route_B_Legacy,ocr,era_3,8.0,19113.0,17369.0,917.0,3570.0,6723.0,0.0,0.0,0.0,0.0,11212.0,0.0,1596.0,449.0,0.281328320802005,0.0013378523011059,0.0181677190650271
,,,,,,,,,,,,,,Track_A,ocr_audit_doc_level_1985_1994,,,,,,,,,,1985.0,audit_1985_1994,,,,,,,,,,,,,jae_a75baa29694b,10.5032_jaatea.1985.03070.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1985/10.5032_jaatea.1985.03070.pdf,data/structured/Route_B_Legacy/1985/10.5032_jaatea.1985.03070.json,Route_B_Legacy,ocr,era_3,9.0,18710.0,17591.0,425.0,3466.0,9357.0,0.0,0.0,0.0,0.0,13250.0,0.0,1826.0,509.0,0.2787513691128149,0.0009056603773584,0.0504242660684677
,,,,,,,,,,,,,,Track_A,ocr_audit_doc_level_1985_1994,,,,,,,,,,1985.0,audit_1985_1994,,,,,,,,,,,,,jae_9cab4eeb18d3,10.5032_jaatea.1985.03079.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1985/10.5032_jaatea.1985.03079.pdf,data/structured/Route_B_Legacy/1985/10.5032_jaatea.1985.03079.json,Route_B_Legacy,ocr,era_3,7.0,15160.0,14362.0,17.0,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,
,,,,,,,,,,,,,,Track_A,ocr_audit_doc_level_1985_1994,,,,,,,,,,1985.0,audit_1985_1994,,,,,,,,,,,,,jae_26d918251dda,10.5032_jaatea.1985.04002.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1985/10.5032_jaatea.1985.04002.pdf,data/structured/Route_B_Legacy/1985/10.5032_jaatea.1985.04002.json,Route_B_Legacy,ocr,era_3,7.0,14374.0,6764.0,2515.0,3965.0,17.0,0.0,0.0,1.0,1.0,6481.0,0.0,914.0,366.0,0.4004376367614879,0.0001542971763616,0.0200190657769304
,,,,,,,,,,,,,,Track_A,ocr_audit_doc_level_1985_1994,,,,,,,,,,1985.0,audit_1985_1994,,,,,,,,,,,,,jae_e064714df6c9,10.5032_jaatea.1985.04009.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1985/10.5032_jaatea.1985.04009.pdf,data/structured/Route_B_Legacy/1985/10.5032_jaatea.1985.04009.json,Route_B_Legacy,ocr,era_3,7.0,15917.0,12633.0,991.0,3507.0,4485.0,0.0,0.0,0.0,0.0,8985.0,0.0,1213.0,396.0,0.3264633140972794,0.0013355592654424,0.0913978494623656
