year,window,doc_id,source_filename,source_pdf_path,source_json_path,route,extraction_method,segmentation_strategy,page_count,raw_text_length,clean_text_length,A_intro_length,A_methods_length,A_results_length,A_intro_section_not_found,A_methods_section_not_found,A_results_section_not_found,any_section_not_found,combined_text_length,short_document_flag,token_count,type_count,ttr,non_ascii_rate,digit_alpha_ratio
1986,audit_1985_1994,jae_66ab8f45295d,10.5032_jaatea.1986.03020.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1986/10.5032_jaatea.1986.03020.pdf,data/structured/Route_B_Legacy/1986/10.5032_jaatea.1986.03020.json,Route_B_Legacy,ocr,era_3,9,19903,16601,5041,17,10292,0,1,0,1,15334,0,2010,580,0.2885572139303483,0.0003912873353332464,0.04404920212765957
1986,audit_1985_1994,jae_173d13e28ed7,10.5032_jaatea.1986.03029.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1986/10.5032_jaatea.1986.03029.pdf,data/structured/Route_B_Legacy/1986/10.5032_jaatea.1986.03029.json,Route_B_Legacy,ocr,era_3,6,15799,13961,2736,652,2483,0,0,0,0,5873,0,850,315,0.37058823529411766,0.000510812191384301,0.02247191011235955
1986,audit_1985_1994,jae_7a229fb454f5,10.5032_jaatea.1986.03035.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1986/10.5032_jaatea.1986.03035.pdf,data/structured/Route_B_Legacy/1986/10.5032_jaatea.1986.03035.json,Route_B_Legacy,ocr,era_3,5,13615,11128,1084,7716,17,0,0,1,1,8801,0,1213,372,0.30667765869744434,0.00022724690376093625,0.048713501011853136
1986,audit_1985_1994,jae_5ceb20eb4774,10.5032_jaatea.1986.03040.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1986/10.5032_jaatea.1986.03040.pdf,data/structured/Route_B_Legacy/1986/10.5032_jaatea.1986.03040.json,Route_B_Legacy,ocr,era_3,6,13027,12973,1918,4264,5874,0,0,0,0,12058,0,1712,474,0.27686915887850466,0.0004146624647536905,0.0421680332232989
1986,audit_1985_1994,jae_aa1e0c4a42c8,10.5032_jaatea.1986.03046.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1986/10.5032_jaatea.1986.03046.pdf,data/structured/Route_B_Legacy/1986/10.5032_jaatea.1986.03046.json,Route_B_Legacy,ocr,era_3,4,11280,10037,3118,2966,3568,0,0,0,0,9654,0,1300,465,0.3576923076923077,0.0005179200331468821,0.04375413086582948
1986,audit_1985_1994,jae_c1e6025dba56,10.5032_jaatea.1986.03059.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1986/10.5032_jaatea.1986.03059.pdf,data/structured/Route_B_Legacy/1986/10.5032_jaatea.1986.03059.json,Route_B_Legacy,ocr,era_3,8,17712,16771,898,2311,10596,0,0,0,0,13807,0,1831,489,0.2670671764063353,0.0006518432679075831,0.09265944645006016
1986,audit_1985_1994,jae_eb45d63b4534,10.5032_jaatea.1986.04002.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1986/10.5032_jaatea.1986.04002.pdf,data/structured/Route_B_Legacy/1986/10.5032_jaatea.1986.04002.json,Route_B_Legacy,ocr,era_3,6,15541,13074,3299,9133,17,0,0,1,1,12433,0,1682,501,0.2978596908442331,0.00016086222150727902,0.05519480519480519
1986,audit_1985_1994,jae_63b3bb36d938,10.5032_jaatea.1986.04015.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1986/10.5032_jaatea.1986.04015.pdf,data/structured/Route_B_Legacy/1986/10.5032_jaatea.1986.04015.json,Route_B_Legacy,ocr,era_3,3,9618,9565,5976,17,17,0,1,1,1,5976,0,885,388,0.4384180790960452,0.00016733601070950468,0.019342762063227954
1986,audit_1985_1994,jae_a82c9db50da9,10.5032_jaatea.1986.04018.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1986/10.5032_jaatea.1986.04018.pdf,data/structured/Route_B_Legacy/1986/10.5032_jaatea.1986.04018.json,Route_B_Legacy,ocr,era_3,8,20200,16132,1248,5877,6137,0,0,0,0,13264,0,1921,484,0.2519521082769391,0.00015078407720144752,0.036069651741293535
1986,audit_1985_1994,jae_678922ff3a8b,10.5032_jaatea.1986.04026.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1986/10.5032_jaatea.1986.04026.pdf,data/structured/Route_B_Legacy/1986/10.5032_jaatea.1986.04026.json,Route_B_Legacy,ocr,era_3,6,15713,15099,669,2623,9496,0,0,0,0,12790,0,1717,494,0.28771112405358185,0.0003127443315089914,0.05151209677419355
1986,audit_1985_1994,jae_58d9351c6b0e,10.5032_jaatea.1986.04042.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1986/10.5032_jaatea.1986.04042.pdf,data/structured/Route_B_Legacy/1986/10.5032_jaatea.1986.04042.json,Route_B_Legacy,ocr,era_3,3,10803,9981,17,17,17,1,1,1,1,0,1,0,0,,,
1986,audit_1985_1994,jae_f79f56913332,10.5032_jaatea.1986.04045.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1986/10.5032_jaatea.1986.04045.pdf,data/structured/Route_B_Legacy/1986/10.5032_jaatea.1986.04045.json,Route_B_Legacy,ocr,era_3,6,14717,13143,708,8076,17,0,0,1,1,8785,0,1185,343,0.28945147679324895,0.00022766078542970974,0.036737692872887584
1986,audit_1985_1994,jae_a87ce27c7951,10.5032_jaatea.1986.04051.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1986/10.5032_jaatea.1986.04051.pdf,data/structured/Route_B_Legacy/1986/10.5032_jaatea.1986.04051.json,Route_B_Legacy,ocr,era_3,6,15164,13597,696,4465,6438,0,0,0,0,11601,0,1627,479,0.29440688383527963,0.0009481941211964486,0.04621153634057571
1986,audit_1985_1994,jae_9b79f5952f6a,W2727858639.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1986/W2727858639.pdf,data/structured/Route_B_Legacy/1986/W2727858639.json,Route_B_Legacy,ocr,era_3,7,14445,13563,3077,2130,6369,0,0,0,0,11578,0,1641,526,0.32053625837903715,8.637070305752289e-05,0.044576025025136856
1986,audit_1985_1994,jae_3c220afd83dc,W293367596.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1986/W293367596.pdf,data/structured/Route_B_Legacy/1986/W293367596.json,Route_B_Legacy,ocr,era_3,10,29422,25840,1952,7280,11676,0,0,0,0,20910,0,2846,596,0.20941672522839072,0.0009564801530368245,0.02355789100785263
1986,audit_1985_1994,jae_c8843353a4fc,W327215546.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1986/W327215546.pdf,data/structured/Route_B_Legacy/1986/W327215546.json,Route_B_Legacy,ocr,era_3,9,20740,19332,458,2700,14820,0,0,0,0,17980,0,2451,565,0.23051815585475316,0.0017797552836484984,0.052646761863551134
1987,audit_1985_1994,jae_b6f9768a0946,10.5032_jaatea.1987.01002.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.01002.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.01002.json,Route_B_Legacy,ocr,era_3,7,21618,21525,17,17,17,1,1,1,1,0,1,0,0,,,
1987,audit_1985_1994,jae_6222af6ae654,10.5032_jaatea.1987.01009.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.01009.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.01009.json,Route_B_Legacy,ocr,era_3,8,18428,16181,772,2641,9579,0,0,0,0,12994,0,1740,515,0.2959770114942529,0.00023087578882561183,0.06015719467956469
1987,audit_1985_1994,jae_2e236a39de0a,10.5032_jaatea.1987.01017.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.01017.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.01017.json,Route_B_Legacy,ocr,era_3,9,18777,16938,844,2066,11675,0,0,0,0,14587,0,1987,554,0.27881227981882234,0.00027421676835538494,0.06306306306306306
1987,audit_1985_1994,jae_83a0fc685a50,10.5032_jaatea.1987.01034.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.01034.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.01034.json,Route_B_Legacy,ocr,era_3,7,17728,16666,992,1558,10526,0,0,0,0,13078,0,1777,528,0.297129994372538,0.0005352500382321456,0.0682071551636769
1987,audit_1985_1994,jae_a12a6f42a062,10.5032_jaatea.1987.01041.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.01041.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.01041.json,Route_B_Legacy,ocr,era_3,9,21508,18882,800,2806,6875,0,0,0,0,10483,0,1356,481,0.3547197640117994,0.0004769627015167414,0.053549496438221565
1987,audit_1985_1994,jae_2079f89539ef,10.5032_jaatea.1987.01050.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.01050.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.01050.json,Route_B_Legacy,ocr,era_3,6,14017,13281,1117,10508,17,0,0,1,1,11626,0,1530,427,0.27908496732026145,0.0003440564252537416,0.05235137533274179
1987,audit_1985_1994,jae_cce646daf21f,10.5032_jaatea.1987.01056.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.01056.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.01056.json,Route_B_Legacy,ocr,era_3,9,17395,16143,620,2362,10561,0,0,0,0,13545,0,1640,541,0.3298780487804878,0.0005167958656330749,0.15264461919638048
1987,audit_1985_1994,jae_7349eb9338ba,10.5032_jaatea.1987.02002.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.02002.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.02002.json,Route_B_Legacy,ocr,era_3,6,16594,15188,5062,3835,5961,0,0,0,0,14860,0,2005,616,0.30723192019950124,0.00047106325706594885,0.0910011041589989
1987,audit_1985_1994,jae_b66f1aee9fc9,10.5032_jaatea.1987.02008.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.02008.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.02008.json,Route_B_Legacy,ocr,era_3,10,30747,26988,17,17,17,1,1,1,1,0,1,0,0,,,
1987,audit_1985_1994,jae_bed194ec8789,10.5032_jaatea.1987.02018.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.02018.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.02018.json,Route_B_Legacy,ocr,era_3,7,19971,17719,1417,2443,11833,0,0,0,0,15695,0,2099,550,0.26202953787517863,0.0005734310289901242,0.034482758620689655
1987,audit_1985_1994,jae_a4863c849b11,10.5032_jaatea.1987.02025.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.02025.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.02025.json,Route_B_Legacy,ocr,era_3,8,19384,17532,989,4239,6470,0,0,0,0,11700,0,1653,469,0.2837265577737447,0.0015384615384615385,0.0654748348895468
1987,audit_1985_1994,jae_b0ad9752dac0,10.5032_jaatea.1987.02033.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.02033.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.02033.json,Route_B_Legacy,ocr,era_3,7,19941,18632,1303,3031,11980,0,0,0,0,16316,0,2294,670,0.2920662598081953,0.003677371904878647,0.0129027446300716
1987,audit_1985_1994,jae_0e7c2d899c7c,10.5032_jaatea.1987.02040.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.02040.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.02040.json,Route_B_Legacy,ocr,era_3,5,13601,12655,923,4570,5177,0,0,0,0,10672,0,1544,450,0.2914507772020725,0.00046851574212893553,0.028135713441305117
1987,audit_1985_1994,jae_5e26d2349290,10.5032_jaatea.1987.02045.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.02045.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.02045.json,Route_B_Legacy,ocr,era_3,6,16093,14418,590,12020,17,0,0,1,1,12611,0,1813,577,0.31825703254274684,0.0,0.01096555070354197
1987,audit_1985_1994,jae_8344f45ad321,10.5032_jaatea.1987.02051.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.02051.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.02051.json,Route_B_Legacy,ocr,era_3,10,20760,19347,1089,1497,14976,0,0,0,0,17564,0,2644,770,0.29122541603630864,0.005465725347301298,0.05120436297530677
1987,audit_1985_1994,jae_1a562fe213fe,10.5032_jaatea.1987.03002.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.03002.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.03002.json,Route_B_Legacy,ocr,era_3,5,12740,12671,3474,17,5982,0,1,0,1,9457,0,1331,417,0.31329827197595794,0.00021148355715343132,0.038248411947560484
1987,audit_1985_1994,jae_03b2ef16e4de,10.5032_jaatea.1987.03007.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.03007.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.03007.json,Route_B_Legacy,ocr,era_3,9,22439,18238,1417,2197,10919,0,0,0,0,14535,0,2212,699,0.31600361663652804,0.006535947712418301,0.0522545688309303
1987,audit_1985_1994,jae_51bc9b02e62d,10.5032_jaatea.1987.03016.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.03016.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.03016.json,Route_B_Legacy,ocr,era_3,6,16882,14506,644,4591,2081,0,0,0,0,7318,0,1027,404,0.3933787731256086,0.0005465974309920743,0.05727109515260323
1987,audit_1985_1994,jae_e10f71e271b7,10.5032_jaatea.1987.03022.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.03022.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.03022.json,Route_B_Legacy,ocr,era_3,7,15804,13863,11761,17,17,0,1,1,1,11761,0,1620,546,0.337037037037037,0.0005951874840574781,0.052427399689647526
1987,audit_1985_1994,jae_e5103d6faa13,10.5032_jaatea.1987.03029.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.03029.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.03029.json,Route_B_Legacy,ocr,era_3,8,20227,18930,1015,1686,14920,0,0,0,0,17623,0,2540,819,0.3224409448818898,0.002553481246098848,0.03916678891007775
1987,audit_1985_1994,jae_0dda44cd0ee2,10.5032_jaatea.1987.03037.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.03037.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.03037.json,Route_B_Legacy,ocr,era_3,6,18342,18233,2933,3131,10420,0,0,0,0,16486,0,2206,618,0.28014505893019037,0.00024263011039670022,0.030598052851182198
1987,audit_1985_1994,jae_d40cb4e69f76,10.5032_jaatea.1987.03043.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.03043.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.03043.json,Route_B_Legacy,ocr,era_3,6,16430,14439,1598,5013,6359,0,0,0,0,12972,0,1750,581,0.332,0.00023126734505087883,0.03230458609749062
1987,audit_1985_1994,jae_2962164707b3,10.5032_jaatea.1987.03049.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.03049.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.03049.json,Route_B_Legacy,ocr,era_3,8,19703,18019,8821,17,17,0,1,1,1,8821,0,1177,396,0.3364485981308411,0.00022673166307674868,0.03853984874927283
1987,audit_1985_1994,jae_d2a9fad0e71e,10.5032_jaatea.1987.03057.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.03057.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.03057.json,Route_B_Legacy,ocr,era_3,6,13865,10183,1756,4202,3460,0,0,0,0,9420,0,1332,494,0.3708708708708709,0.00021231422505307856,0.06001949589193706
1987,audit_1985_1994,jae_b1289a59aa4e,10.5032_jaatea.1987.04002.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.04002.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.04002.json,Route_B_Legacy,ocr,era_3,7,17899,17835,660,3256,6867,0,0,0,0,10785,0,1504,473,0.31449468085106386,0.0001854427445526194,0.05705190989226249
1987,audit_1985_1994,jae_33bbb338e9de,10.5032_jaatea.1987.04009.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.04009.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.04009.json,Route_B_Legacy,ocr,era_3,6,13541,12174,920,2693,4034,0,0,0,0,7649,0,1056,329,0.3115530303030303,0.0003922081317819323,0.04215653342290897
1987,audit_1985_1994,jae_cf33a86dab1d,10.5032_jaatea.1987.04015.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.04015.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.04015.json,Route_B_Legacy,ocr,era_3,6,15605,14804,769,3273,7537,0,0,0,0,11581,0,1496,433,0.2894385026737968,0.0006044383041188153,0.04099338466543759
1987,audit_1985_1994,jae_bcabb07a64c6,10.5032_jaatea.1987.04021.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.04021.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.04021.json,Route_B_Legacy,ocr,era_3,5,12409,10610,3319,1929,4988,0,0,0,0,10238,0,1439,476,0.33078526754690757,0.000586051963274077,0.04341824570209562
1987,audit_1985_1994,jae_1cbebe372a37,10.5032_jaatea.1987.04026.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.04026.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.04026.json,Route_B_Legacy,ocr,era_3,6,16737,8463,857,1703,2511,0,0,0,0,5073,0,705,284,0.40283687943262414,0.000788488074117879,0.014299563742123121
1987,audit_1985_1994,jae_7b5e05faa656,10.5032_jaatea.1987.04032.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.04032.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.04032.json,Route_B_Legacy,ocr,era_3,8,25410,18136,17,17,17,1,1,1,1,0,1,0,0,,,
1987,audit_1985_1994,jae_919519837fc7,10.5032_jaatea.1987.04040.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.04040.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.04040.json,Route_B_Legacy,ocr,era_3,10,24130,22741,949,3100,7320,0,0,0,0,11371,0,1757,807,0.4593056346044394,0.016445343417465483,0.044966129409016585
1987,audit_1985_1994,jae_9b45df9a3b61,10.5032_jaatea.1987.04050.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.04050.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.04050.json,Route_B_Legacy,ocr,era_3,7,20353,18857,1922,13388,17,0,0,1,1,15311,0,2133,545,0.2555086732301922,0.000522500163281301,0.04813417190775681
1987,audit_1985_1994,jae_1ca43ae497da,10.5032_jaatea.1987.04057.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/10.5032_jaatea.1987.04057.pdf,data/structured/Route_B_Legacy/1987/10.5032_jaatea.1987.04057.json,Route_B_Legacy,ocr,era_3,8,24297,19963,2055,17,17593,0,1,0,1,19649,0,2909,962,0.3306978343073221,0.0003562522265764161,0.01889184734373019
1987,audit_1985_1994,jae_cd6520d38095,W324005727.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1987/W324005727.pdf,data/structured/Route_B_Legacy/1987/W324005727.json,Route_B_Legacy,ocr,era_3,8,16264,14848,594,3918,7527,0,0,0,0,12041,0,1657,557,0.33614966807483404,0.0041524790299808986,0.061170212765957445
1988,audit_1985_1994,jae_581d4e0fd383,10.5032_jaatea.1988.01002.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/10.5032_jaatea.1988.01002.pdf,data/structured/Route_B_Legacy/1988/10.5032_jaatea.1988.01002.json,Route_B_Legacy,ocr,era_3,9,31436,29247,17,17,17,1,1,1,1,0,1,0,0,,,
1988,audit_1985_1994,jae_5ac18ff42cb9,10.5032_jaatea.1988.01011.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/10.5032_jaatea.1988.01011.pdf,data/structured/Route_B_Legacy/1988/10.5032_jaatea.1988.01011.json,Route_B_Legacy,ocr,era_3,9,23804,22846,2534,3871,13856,0,0,0,0,20263,0,2801,725,0.258836129953588,0.00024675516952080145,0.029404357133862233
1988,audit_1985_1994,jae_eeef645d987b,10.5032_jaatea.1988.01020.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/10.5032_jaatea.1988.01020.pdf,data/structured/Route_B_Legacy/1988/10.5032_jaatea.1988.01020.json,Route_B_Legacy,ocr,era_3,7,18746,18674,1466,7426,5800,0,0,0,0,14694,0,2108,471,0.22343453510436434,0.0,0.03382428498030485
1988,audit_1985_1994,jae_dfbd67795c8a,10.5032_jaatea.1988.01027.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/10.5032_jaatea.1988.01027.pdf,data/structured/Route_B_Legacy/1988/10.5032_jaatea.1988.01027.json,Route_B_Legacy,ocr,era_3,9,23848,22304,5512,17,9539,0,1,0,1,15052,0,2119,437,0.20622935346861726,0.0003986181238373638,0.06100865308976488
1988,audit_1985_1994,jae_6932504bc42b,10.5032_jaatea.1988.01036.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/10.5032_jaatea.1988.01036.pdf,data/structured/Route_B_Legacy/1988/10.5032_jaatea.1988.01036.json,Route_B_Legacy,ocr,era_3,9,21193,19070,3349,9212,6189,0,0,0,0,18752,0,2858,794,0.27781665500349895,0.0004266211604095563,0.024456337646500913
1988,audit_1985_1994,jae_8bdef51f29c7,10.5032_jaatea.1988.01045.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/10.5032_jaatea.1988.01045.pdf,data/structured/Route_B_Legacy/1988/10.5032_jaatea.1988.01045.json,Route_B_Legacy,ocr,era_3,8,20153,17718,3160,2969,10576,0,0,0,0,16707,0,2235,559,0.2501118568232662,0.00047884120428562876,0.05279839208410637
1988,audit_1985_1994,jae_171dd18cf9ba,10.5032_jaatea.1988.01053.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/10.5032_jaatea.1988.01053.pdf,data/structured/Route_B_Legacy/1988/10.5032_jaatea.1988.01053.json,Route_B_Legacy,ocr,era_3,5,13632,12508,268,2810,5541,0,0,0,0,8621,0,1224,442,0.3611111111111111,0.0,0.04588536181736121
1988,audit_1985_1994,jae_71e3b5d4e1fa,10.5032_jaatea.1988.01058.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/10.5032_jaatea.1988.01058.pdf,data/structured/Route_B_Legacy/1988/10.5032_jaatea.1988.01058.json,Route_B_Legacy,ocr,era_3,7,19249,16467,1584,2800,8159,0,0,0,0,12545,0,1750,345,0.19714285714285715,0.00023913909924272618,0.04439489154672613
1988,audit_1985_1994,jae_437b1d11401a,10.5032_jaatea.1988.02002.pdf,/Volumes/Clemons_Data/_Anchors/Research_Data/JAE_Legacy_Audit/data/raw/Route_B_Legacy/1988/10.5032_jaatea.1988.02002.pdf,data/structured/Route_B_Legacy/1988/10.5032_jaatea.1988.02002.json,Route_B_Legacy,ocr,era_3,5,13953,13874,2917,2580,5393,0,0,0,0,10892,0,1505,427,0.2837209302325581,0.0004590525156077855,0.049573055028463
